product_id,week_start,units_received
6123,2025-11-24,46
6123,2025-12-01,58
6123,2025-12-08,46
6123,2025-12-15,48
6123,2025-12-22,47
6123,2025-12-29,34
6123,2026-01-05,60
6123,2026-01-12,66
6124,2025-11-24,94
6124,2025-12-01,66
6124,2025-12-08,55
6124,2025-12-15,93
6124,2025-12-22,75
6124,2025-12-29,101
6124,2026-01-05,99
6124,2026-01-12,87
6125,2025-11-24,52
6125,2025-12-01,46
6125,2025-12-08,42
6125,2025-12-15,46
6125,2025-12-22,39
6125,2025-12-29,51
6125,2026-01-05,41
6125,2026-01-12,42
6126,2025-11-24,40
6126,2025-12-01,45
6126,2025-12-08,47
6126,2025-12-15,66
6126,2025-12-22,43
6126,2025-12-29,21
6126,2026-01-05,33
6126,2026-01-12,29
6127,2025-11-24,41
6127,2025-12-01,38
6127,2025-12-08,31
6127,2025-12-15,19
6127,2025-12-22,41
6127,2025-12-29,26
6127,2026-01-05,40
6127,2026-01-12,24
6128,2025-11-24,28
6128,2025-12-01,31
6128,2025-12-08,32
6128,2025-12-15,10
6128,2025-12-22,26
6128,2025-12-29,26
6128,2026-01-05,35
6128,2026-01-12,18
6129,2025-11-24,105
6129,2025-12-01,93
6129,2025-12-08,48
6129,2025-12-15,31
6129,2025-12-22,103
6129,2025-12-29,60
6129,2026-01-05,65
6129,2026-01-12,78
6130,2025-11-24,16
6130,2025-12-01,9
6130,2025-12-08,7
6130,2025-12-15,13
6130,2025-12-22,11
6130,2025-12-29,10
6130,2026-01-05,14
6130,2026-01-12,12
6131,2025-11-24,47
6131,2025-12-01,56
6131,2025-12-08,70
6131,2025-12-15,59
6131,2025-12-22,56
6131,2025-12-29,49
6131,2026-01-05,52
6131,2026-01-12,46
6132,2025-11-24,9
6132,2025-12-01,12
6132,2025-12-08,17
6132,2025-12-15,19
6132,2025-12-22,16
6132,2025-12-29,14
6132,2026-01-05,17
6132,2026-01-12,14
6133,2025-11-24,66
6133,2025-12-01,53
6133,2025-12-08,56
6133,2025-12-15,53
6133,2025-12-22,52
6133,2025-12-29,40
6133,2026-01-05,53
6133,2026-01-12,58
6134,2025-11-24,46
6134,2025-12-01,69
6134,2025-12-08,72
6134,2025-12-15,22
6134,2025-12-22,51
6134,2025-12-29,88
6134,2026-01-05,69
6134,2026-01-12,67
6135,2025-11-24,51
6135,2025-12-01,33
6135,2025-12-08,20
6135,2025-12-15,47
6135,2025-12-22,43
6135,2025-12-29,47
6135,2026-01-05,68
6135,2026-01-12,41
6136,2025-11-24,43
6136,2025-12-01,38
6136,2025-12-08,41
6136,2025-12-15,40
6136,2025-12-22,40
6136,2025-12-29,31
6136,2026-01-05,22
6136,2026-01-12,43
6137,2025-11-24,56
6137,2025-12-01,53
6137,2025-12-08,73
6137,2025-12-15,45
6137,2025-12-22,53
6137,2025-12-29,33
6137,2026-01-05,61
6137,2026-01-12,69
6138,2025-11-24,28
6138,2025-12-01,39
6138,2025-12-08,41
6138,2025-12-15,73
6138,2025-12-22,62
6138,2025-12-29,51
6138,2026-01-05,59
6138,2026-01-12,78
6139,2025-11-24,11
6139,2025-12-01,15
6139,2025-12-08,10
6139,2025-12-15,13
6139,2025-12-22,8
6139,2025-12-29,10
6139,2026-01-05,1
6139,2026-01-12,10
6140,2025-11-24,49
6140,2025-12-01,73
6140,2025-12-08,35
6140,2025-12-15,59
6140,2025-12-22,85
6140,2025-12-29,51
6140,2026-01-05,68
6140,2026-01-12,66
6141,2025-11-24,103
6141,2025-12-01,69
6141,2025-12-08,99
6141,2025-12-15,118
6141,2025-12-22,65
6141,2025-12-29,69
6141,2026-01-05,94
6141,2026-01-12,65
6142,2025-11-24,7
6142,2025-12-01,9
6142,2025-12-08,5
6142,2025-12-15,9
6142,2025-12-22,12
6142,2025-12-29,10
6142,2026-01-05,7
6142,2026-01-12,9
6143,2025-11-24,87
6143,2025-12-01,67
6143,2025-12-08,37
6143,2025-12-15,57
6143,2025-12-22,63
6143,2025-12-29,58
6143,2026-01-05,67
6143,2026-01-12,30
6144,2025-11-24,32
6144,2025-12-01,41
6144,2025-12-08,26
6144,2025-12-15,23
6144,2025-12-22,52
6144,2025-12-29,22
6144,2026-01-05,42
6144,2026-01-12,45
6145,2025-11-24,21
6145,2025-12-01,27
6145,2025-12-08,12
6145,2025-12-15,21
6145,2025-12-22,18
6145,2025-12-29,20
6145,2026-01-05,15
6145,2026-01-12,18
6146,2025-11-24,27
6146,2025-12-01,34
6146,2025-12-08,30
6146,2025-12-15,23
6146,2025-12-22,25
6146,2025-12-29,27
6146,2026-01-05,28
6146,2026-01-12,19
6147,2025-11-24,52
6147,2025-12-01,55
6147,2025-12-08,86
6147,2025-12-15,83
6147,2025-12-22,51
6147,2025-12-29,94
6147,2026-01-05,74
6147,2026-01-12,64
6148,2025-11-24,42
6148,2025-12-01,56
6148,2025-12-08,15
6148,2025-12-15,30
6148,2025-12-22,50
6148,2025-12-29,17
6148,2026-01-05,42
6148,2026-01-12,35
6149,2025-11-24,23
6149,2025-12-01,15
6149,2025-12-08,17
6149,2025-12-15,28
6149,2025-12-22,25
6149,2025-12-29,34
6149,2026-01-05,11
6149,2026-01-12,10
6150,2025-11-24,30
6150,2025-12-01,20
6150,2025-12-08,23
6150,2025-12-15,26
6150,2025-12-22,26
6150,2025-12-29,34
6150,2026-01-05,23
6150,2026-01-12,16
6151,2025-11-24,58
6151,2025-12-01,30
6151,2025-12-08,75
6151,2025-12-15,66
6151,2025-12-22,49
6151,2025-12-29,68
6151,2026-01-05,35
6151,2026-01-12,74
6152,2025-11-24,20
6152,2025-12-01,13
6152,2025-12-08,16
6152,2025-12-15,14
6152,2025-12-22,18
6152,2025-12-29,21
6152,2026-01-05,12
6152,2026-01-12,20
6153,2025-11-24,58
6153,2025-12-01,37
6153,2025-12-08,37
6153,2025-12-15,68
6153,2025-12-22,28
6153,2025-12-29,39
6153,2026-01-05,20
6153,2026-01-12,39
6154,2025-11-24,26
6154,2025-12-01,24
6154,2025-12-08,19
6154,2025-12-15,19
6154,2025-12-22,18
6154,2025-12-29,23
6154,2026-01-05,15
6154,2026-01-12,14
6155,2025-11-24,47
6155,2025-12-01,56
6155,2025-12-08,51
6155,2025-12-15,59
6155,2025-12-22,42
6155,2025-12-29,54
6155,2026-01-05,74
6155,2026-01-12,53
6156,2025-11-24,15
6156,2025-12-01,28
6156,2025-12-08,18
6156,2025-12-15,11
6156,2025-12-22,11
6156,2025-12-29,12
6156,2026-01-05,14
6156,2026-01-12,14
6157,2025-11-24,51
6157,2025-12-01,38
6157,2025-12-08,18
6157,2025-12-15,42
6157,2025-12-22,28
6157,2025-12-29,39
6157,2026-01-05,41
6157,2026-01-12,37
6158,2025-11-24,43
6158,2025-12-01,20
6158,2025-12-08,20
6158,2025-12-15,33
6158,2025-12-22,55
6158,2025-12-29,24
6158,2026-01-05,38
6158,2026-01-12,30
6159,2025-11-24,43
6159,2025-12-01,53
6159,2025-12-08,42
6159,2025-12-15,40
6159,2025-12-22,54
6159,2025-12-29,53
6159,2026-01-05,27
6159,2026-01-12,33
6160,2025-11-24,17
6160,2025-12-01,11
6160,2025-12-08,10
6160,2025-12-15,16
6160,2025-12-22,19
6160,2025-12-29,19
6160,2026-01-05,13
6160,2026-01-12,11
6161,2025-11-24,64
6161,2025-12-01,75
6161,2025-12-08,95
6161,2025-12-15,93
6161,2025-12-22,69
6161,2025-12-29,83
6161,2026-01-05,62
6161,2026-01-12,98
6162,2025-11-24,66
6162,2025-12-01,58
6162,2025-12-08,72
6162,2025-12-15,51
6162,2025-12-22,39
6162,2025-12-29,50
6162,2026-01-05,65
6162,2026-01-12,45
6163,2025-11-24,48
6163,2025-12-01,29
6163,2025-12-08,25
6163,2025-12-15,31
6163,2025-12-22,42
6163,2025-12-29,33
6163,2026-01-05,40
6163,2026-01-12,22
6164,2025-11-24,17
6164,2025-12-01,12
6164,2025-12-08,10
6164,2025-12-15,23
6164,2025-12-22,15
6164,2025-12-29,16
6164,2026-01-05,19
6164,2026-01-12,18
6165,2025-11-24,13
6165,2025-12-01,20
6165,2025-12-08,24
6165,2025-12-15,14
6165,2025-12-22,16
6165,2025-12-29,26
6165,2026-01-05,13
6165,2026-01-12,25
6166,2025-11-24,6
6166,2025-12-01,13
6166,2025-12-08,11
6166,2025-12-15,22
6166,2025-12-22,20
6166,2025-12-29,15
6166,2026-01-05,15
6166,2026-01-12,19
6167,2025-11-24,42
6167,2025-12-01,44
6167,2025-12-08,50
6167,2025-12-15,50
6167,2025-12-22,54
6167,2025-12-29,39
6167,2026-01-05,47
6167,2026-01-12,55
6168,2025-11-24,9
6168,2025-12-01,14
6168,2025-12-08,7
6168,2025-12-15,4
6168,2025-12-22,11
6168,2025-12-29,10
6168,2026-01-05,14
6168,2026-01-12,10
6169,2025-11-24,44
6169,2025-12-01,27
6169,2025-12-08,52
6169,2025-12-15,45
6169,2025-12-22,69
6169,2025-12-29,54
6169,2026-01-05,50
6169,2026-01-12,55
6170,2025-11-24,60
6170,2025-12-01,84
6170,2025-12-08,89
6170,2025-12-15,82
6170,2025-12-22,75
6170,2025-12-29,91
6170,2026-01-05,72
6170,2026-01-12,58
6171,2025-11-24,62
6171,2025-12-01,50
6171,2025-12-08,86
6171,2025-12-15,39
6171,2025-12-22,59
6171,2025-12-29,18
6171,2026-01-05,48
6171,2026-01-12,66
6172,2025-11-24,53
6172,2025-12-01,48
6172,2025-12-08,35
6172,2025-12-15,27
6172,2025-12-22,42
6172,2025-12-29,48
6172,2026-01-05,24
6172,2026-01-12,24
6173,2025-11-24,19
6173,2025-12-01,20
6173,2025-12-08,22
6173,2025-12-15,15
6173,2025-12-22,27
6173,2025-12-29,22
6173,2026-01-05,24
6173,2026-01-12,12
6174,2025-11-24,15
6174,2025-12-01,20
6174,2025-12-08,20
6174,2025-12-15,10
6174,2025-12-22,26
6174,2025-12-29,12
6174,2026-01-05,13
6174,2026-01-12,19
6175,2025-11-24,55
6175,2025-12-01,58
6175,2025-12-08,44
6175,2025-12-15,54
6175,2025-12-22,73
6175,2025-12-29,51
6175,2026-01-05,54
6175,2026-01-12,65
6176,2025-11-24,77
6176,2025-12-01,58
6176,2025-12-08,40
6176,2025-12-15,55
6176,2025-12-22,92
6176,2025-12-29,76
6176,2026-01-05,57
6176,2026-01-12,32
6177,2025-11-24,68
6177,2025-12-01,79
6177,2025-12-08,35
6177,2025-12-15,75
6177,2025-12-22,79
6177,2025-12-29,74
6177,2026-01-05,95
6177,2026-01-12,75
6178,2025-11-24,64
6178,2025-12-01,46
6178,2025-12-08,46
6178,2025-12-15,60
6178,2025-12-22,48
6178,2025-12-29,47
6178,2026-01-05,42
6178,2026-01-12,57
6179,2025-11-24,12
6179,2025-12-01,13
6179,2025-12-08,19
6179,2025-12-15,17
6179,2025-12-22,14
6179,2025-12-29,12
6179,2026-01-05,9
6179,2026-01-12,16
6180,2025-11-24,16
6180,2025-12-01,14
6180,2025-12-08,15
6180,2025-12-15,9
6180,2025-12-22,16
6180,2025-12-29,8
6180,2026-01-05,12
6180,2026-01-12,20
6181,2025-11-24,49
6181,2025-12-01,47
6181,2025-12-08,95
6181,2025-12-15,64
6181,2025-12-22,45
6181,2025-12-29,53
6181,2026-01-05,54
6181,2026-01-12,79
6182,2025-11-24,29
6182,2025-12-01,14
6182,2025-12-08,23
6182,2025-12-15,14
6182,2025-12-22,16
6182,2025-12-29,33
6182,2026-01-05,22
6182,2026-01-12,18
6183,2025-11-24,18
6183,2025-12-01,17
6183,2025-12-08,11
6183,2025-12-15,15
6183,2025-12-22,22
6183,2025-12-29,21
6183,2026-01-05,23
6183,2026-01-12,17
6184,2025-11-24,71
6184,2025-12-01,48
6184,2025-12-08,63
6184,2025-12-15,62
6184,2025-12-22,83
6184,2025-12-29,80
6184,2026-01-05,61
6184,2026-01-12,74
6185,2025-11-24,20
6185,2025-12-01,11
6185,2025-12-08,16
6185,2025-12-15,18
6185,2025-12-22,13
6185,2025-12-29,15
6185,2026-01-05,16
6185,2026-01-12,13
6186,2025-11-24,26
6186,2025-12-01,31
6186,2025-12-08,23
6186,2025-12-15,33
6186,2025-12-22,23
6186,2025-12-29,23
6186,2026-01-05,37
6186,2026-01-12,20
6187,2025-11-24,79
6187,2025-12-01,72
6187,2025-12-08,73
6187,2025-12-15,70
6187,2025-12-22,73
6187,2025-12-29,80
6187,2026-01-05,51
6187,2026-01-12,57
6188,2025-11-24,50
6188,2025-12-01,34
6188,2025-12-08,82
6188,2025-12-15,108
6188,2025-12-22,44
6188,2025-12-29,49
6188,2026-01-05,37
6188,2026-01-12,81
6189,2025-11-24,36
6189,2025-12-01,32
6189,2025-12-08,21
6189,2025-12-15,22
6189,2025-12-22,41
6189,2025-12-29,36
6189,2026-01-05,48
6189,2026-01-12,36
6190,2025-11-24,24
6190,2025-12-01,25
6190,2025-12-08,13
6190,2025-12-15,21
6190,2025-12-22,13
6190,2025-12-29,20
6190,2026-01-05,11
6190,2026-01-12,0
6191,2025-11-24,37
6191,2025-12-01,41
6191,2025-12-08,50
6191,2025-12-15,29
6191,2025-12-22,67
6191,2025-12-29,71
6191,2026-01-05,55
6191,2026-01-12,59
6192,2025-11-24,15
6192,2025-12-01,21
6192,2025-12-08,22
6192,2025-12-15,11
6192,2025-12-22,19
6192,2025-12-29,15
6192,2026-01-05,18
6192,2026-01-12,13
6193,2025-11-24,93
6193,2025-12-01,75
6193,2025-12-08,68
6193,2025-12-15,62
6193,2025-12-22,95
6193,2025-12-29,66
6193,2026-01-05,62
6193,2026-01-12,84
6194,2025-11-24,20
6194,2025-12-01,15
6194,2025-12-08,22
6194,2025-12-15,21
6194,2025-12-22,15
6194,2025-12-29,16
6194,2026-01-05,24
6194,2026-01-12,18
6195,2025-11-24,36
6195,2025-12-01,34
6195,2025-12-08,32
6195,2025-12-15,69
6195,2025-12-22,30
6195,2025-12-29,12
6195,2026-01-05,29
6195,2026-01-12,28
6196,2025-11-24,60
6196,2025-12-01,49
6196,2025-12-08,45
6196,2025-12-15,65
6196,2025-12-22,40
6196,2025-12-29,50
6196,2026-01-05,56
6196,2026-01-12,76
6197,2025-11-24,10
6197,2025-12-01,15
6197,2025-12-08,17
6197,2025-12-15,16
6197,2025-12-22,18
6197,2025-12-29,16
6197,2026-01-05,19
6197,2026-01-12,23
6198,2025-11-24,42
6198,2025-12-01,32
6198,2025-12-08,27
6198,2025-12-15,31
6198,2025-12-22,24
6198,2025-12-29,35
6198,2026-01-05,51
6198,2026-01-12,40
6199,2025-11-24,16
6199,2025-12-01,20
6199,2025-12-08,15
6199,2025-12-15,10
6199,2025-12-22,24
6199,2025-12-29,21
6199,2026-01-05,18
6199,2026-01-12,13
6200,2025-11-24,58
6200,2025-12-01,80
6200,2025-12-08,58
6200,2025-12-15,82
6200,2025-12-22,88
6200,2025-12-29,69
6200,2026-01-05,61
6200,2026-01-12,78
6201,2025-11-24,52
6201,2025-12-01,32
6201,2025-12-08,54
6201,2025-12-15,35
6201,2025-12-22,15
6201,2025-12-29,34
6201,2026-01-05,56
6201,2026-01-12,17
6202,2025-11-24,25
6202,2025-12-01,32
6202,2025-12-08,16
6202,2025-12-15,15
6202,2025-12-22,26
6202,2025-12-29,34
6202,2026-01-05,30
6202,2026-01-12,23
6203,2025-11-24,70
6203,2025-12-01,50
6203,2025-12-08,75
6203,2025-12-15,48
6203,2025-12-22,84
6203,2025-12-29,61
6203,2026-01-05,35
6203,2026-01-12,58
6204,2025-11-24,45
6204,2025-12-01,55
6204,2025-12-08,67
6204,2025-12-15,63
6204,2025-12-22,48
6204,2025-12-29,65
6204,2026-01-05,59
6204,2026-01-12,92
6205,2025-11-24,16
6205,2025-12-01,11
6205,2025-12-08,14
6205,2025-12-15,13
6205,2025-12-22,14
6205,2025-12-29,11
6205,2026-01-05,10
6205,2026-01-12,14
6206,2025-11-24,59
6206,2025-12-01,66
6206,2025-12-08,42
6206,2025-12-15,67
6206,2025-12-22,39
6206,2025-12-29,56
6206,2026-01-05,54
6206,2026-01-12,72
6207,2025-11-24,85
6207,2025-12-01,43
6207,2025-12-08,50
6207,2025-12-15,55
6207,2025-12-22,67
6207,2025-12-29,49
6207,2026-01-05,110
6207,2026-01-12,72
6208,2025-11-24,56
6208,2025-12-01,23
6208,2025-12-08,51
6208,2025-12-15,29
6208,2025-12-22,31
6208,2025-12-29,42
6208,2026-01-05,60
6208,2026-01-12,36
6209,2025-11-24,25
6209,2025-12-01,23
6209,2025-12-08,30
6209,2025-12-15,35
6209,2025-12-22,27
6209,2025-12-29,27
6209,2026-01-05,22
6209,2026-01-12,16
6210,2025-11-24,57
6210,2025-12-01,56
6210,2025-12-08,54
6210,2025-12-15,35
6210,2025-12-22,67
6210,2025-12-29,54
6210,2026-01-05,54
6210,2026-01-12,47
6211,2025-11-24,58
6211,2025-12-01,51
6211,2025-12-08,36
6211,2025-12-15,70
6211,2025-12-22,37
6211,2025-12-29,45
6211,2026-01-05,43
6211,2026-01-12,67
6212,2025-11-24,29
6212,2025-12-01,30
6212,2025-12-08,25
6212,2025-12-15,26
6212,2025-12-22,35
6212,2025-12-29,35
6212,2026-01-05,20
6212,2026-01-12,25
6213,2025-11-24,8
6213,2025-12-01,10
6213,2025-12-08,9
6213,2025-12-15,11
6213,2025-12-22,12
6213,2025-12-29,14
6213,2026-01-05,12
6213,2026-01-12,7
6214,2025-11-24,49
6214,2025-12-01,46
6214,2025-12-08,55
6214,2025-12-15,52
6214,2025-12-22,35
6214,2025-12-29,42
6214,2026-01-05,41
6214,2026-01-12,34
6215,2025-11-24,39
6215,2025-12-01,36
6215,2025-12-08,47
6215,2025-12-15,48
6215,2025-12-22,36
6215,2025-12-29,52
6215,2026-01-05,38
6215,2026-01-12,30
6216,2025-11-24,50
6216,2025-12-01,62
6216,2025-12-08,43
6216,2025-12-15,65
6216,2025-12-22,48
6216,2025-12-29,72
6216,2026-01-05,48
6216,2026-01-12,51
6217,2025-11-24,60
6217,2025-12-01,71
6217,2025-12-08,30
6217,2025-12-15,89
6217,2025-12-22,32
6217,2025-12-29,45
6217,2026-01-05,55
6217,2026-01-12,37
6218,2025-11-24,59
6218,2025-12-01,75
6218,2025-12-08,86
6218,2025-12-15,46
6218,2025-12-22,31
6218,2025-12-29,59
6218,2026-01-05,46
6218,2026-01-12,54
6219,2025-11-24,53
6219,2025-12-01,20
6219,2025-12-08,61
6219,2025-12-15,29
6219,2025-12-22,42
6219,2025-12-29,39
6219,2026-01-05,58
6219,2026-01-12,54
6220,2025-11-24,37
6220,2025-12-01,65
6220,2025-12-08,96
6220,2025-12-15,72
6220,2025-12-22,57
6220,2025-12-29,34
6220,2026-01-05,74
6220,2026-01-12,61
6221,2025-11-24,32
6221,2025-12-01,32
6221,2025-12-08,39
6221,2025-12-15,25
6221,2025-12-22,37
6221,2025-12-29,29
6221,2026-01-05,37
6221,2026-01-12,21
6222,2025-11-24,10
6222,2025-12-01,20
6222,2025-12-08,14
6222,2025-12-15,10
6222,2025-12-22,19
6222,2025-12-29,16
6222,2026-01-05,19
6222,2026-01-12,13
6223,2025-11-24,59
6223,2025-12-01,61
6223,2025-12-08,35
6223,2025-12-15,67
6223,2025-12-22,58
6223,2025-12-29,32
6223,2026-01-05,65
6223,2026-01-12,71
6224,2025-11-24,36
6224,2025-12-01,41
6224,2025-12-08,37
6224,2025-12-15,28
6224,2025-12-22,32
6224,2025-12-29,38
6224,2026-01-05,49
6224,2026-01-12,21
6225,2025-11-24,26
6225,2025-12-01,48
6225,2025-12-08,43
6225,2025-12-15,41
6225,2025-12-22,56
6225,2025-12-29,25
6225,2026-01-05,27
6225,2026-01-12,26
6226,2025-11-24,72
6226,2025-12-01,82
6226,2025-12-08,85
6226,2025-12-15,79
6226,2025-12-22,80
6226,2025-12-29,99
6226,2026-01-05,107
6226,2026-01-12,88
6227,2025-11-24,64
6227,2025-12-01,46
6227,2025-12-08,55
6227,2025-12-15,48
6227,2025-12-22,63
6227,2025-12-29,51
6227,2026-01-05,58
6227,2026-01-12,43
6228,2025-11-24,33
6228,2025-12-01,23
6228,2025-12-08,30
6228,2025-12-15,31
6228,2025-12-22,18
6228,2025-12-29,23
6228,2026-01-05,32
6228,2026-01-12,21
6229,2025-11-24,52
6229,2025-12-01,56
6229,2025-12-08,46
6229,2025-12-15,36
6229,2025-12-22,47
6229,2025-12-29,58
6229,2026-01-05,53
6229,2026-01-12,49
6230,2025-11-24,9
6230,2025-12-01,15
6230,2025-12-08,13
6230,2025-12-15,12
6230,2025-12-22,8
6230,2025-12-29,11
6230,2026-01-05,10
6230,2026-01-12,8
6231,2025-11-24,105
6231,2025-12-01,78
6231,2025-12-08,93
6231,2025-12-15,36
6231,2025-12-22,83
6231,2025-12-29,52
6231,2026-01-05,83
6231,2026-01-12,55
6232,2025-11-24,25
6232,2025-12-01,46
6232,2025-12-08,41
6232,2025-12-15,26
6232,2025-12-22,40
6232,2025-12-29,45
6232,2026-01-05,34
6232,2026-01-12,37
6233,2025-11-24,25
6233,2025-12-01,58
6233,2025-12-08,82
6233,2025-12-15,61
6233,2025-12-22,48
6233,2025-12-29,45
6233,2026-01-05,47
6233,2026-01-12,57
6234,2025-11-24,86
6234,2025-12-01,37
6234,2025-12-08,61
6234,2025-12-15,75
6234,2025-12-22,87
6234,2025-12-29,63
6234,2026-01-05,93
6234,2026-01-12,81
6235,2025-11-24,73
6235,2025-12-01,91
6235,2025-12-08,91
6235,2025-12-15,129
6235,2025-12-22,72
6235,2025-12-29,83
6235,2026-01-05,57
6235,2026-01-12,69
6236,2025-11-24,31
6236,2025-12-01,35
6236,2025-12-08,36
6236,2025-12-15,40
6236,2025-12-22,25
6236,2025-12-29,23
6236,2026-01-05,21
6236,2026-01-12,31
6237,2025-11-24,22
6237,2025-12-01,34
6237,2025-12-08,35
6237,2025-12-15,25
6237,2025-12-22,11
6237,2025-12-29,11
6237,2026-01-05,27
6237,2026-01-12,28
6238,2025-11-24,72
6238,2025-12-01,49
6238,2025-12-08,64
6238,2025-12-15,51
6238,2025-12-22,106
6238,2025-12-29,77
6238,2026-01-05,95
6238,2026-01-12,56
6239,2025-11-24,82
6239,2025-12-01,89
6239,2025-12-08,68
6239,2025-12-15,84
6239,2025-12-22,65
6239,2025-12-29,45
6239,2026-01-05,73
6239,2026-01-12,116
6240,2025-11-24,36
6240,2025-12-01,35
6240,2025-12-08,30
6240,2025-12-15,47
6240,2025-12-22,52
6240,2025-12-29,31
6240,2026-01-05,52
6240,2026-01-12,27
6241,2025-11-24,17
6241,2025-12-01,16
6241,2025-12-08,17
6241,2025-12-15,17
6241,2025-12-22,13
6241,2025-12-29,24
6241,2026-01-05,25
6241,2026-01-12,10
6242,2025-11-24,71
6242,2025-12-01,66
6242,2025-12-08,60
6242,2025-12-15,75
6242,2025-12-22,66
6242,2025-12-29,54
6242,2026-01-05,61
6242,2026-01-12,70
6243,2025-11-24,10
6243,2025-12-01,18
6243,2025-12-08,24
6243,2025-12-15,21
6243,2025-12-22,6
6243,2025-12-29,16
6243,2026-01-05,18
6243,2026-01-12,12
6244,2025-11-24,34
6244,2025-12-01,44
6244,2025-12-08,63
6244,2025-12-15,28
6244,2025-12-22,41
6244,2025-12-29,35
6244,2026-01-05,31
6244,2026-01-12,25
6245,2025-11-24,12
6245,2025-12-01,14
6245,2025-12-08,10
6245,2025-12-15,7
6245,2025-12-22,10
6245,2025-12-29,12
6245,2026-01-05,16
6245,2026-01-12,2
6246,2025-11-24,23
6246,2025-12-01,15
6246,2025-12-08,17
6246,2025-12-15,22
6246,2025-12-22,12
6246,2025-12-29,13
6246,2026-01-05,15
6246,2026-01-12,24
6247,2025-11-24,57
6247,2025-12-01,26
6247,2025-12-08,49
6247,2025-12-15,58
6247,2025-12-22,60
6247,2025-12-29,33
6247,2026-01-05,33
6247,2026-01-12,36
6248,2025-11-24,33
6248,2025-12-01,48
6248,2025-12-08,51
6248,2025-12-15,38
6248,2025-12-22,29
6248,2025-12-29,30
6248,2026-01-05,47
6248,2026-01-12,54
6249,2025-11-24,103
6249,2025-12-01,80
6249,2025-12-08,86
6249,2025-12-15,64
6249,2025-12-22,61
6249,2025-12-29,71
6249,2026-01-05,52
6249,2026-01-12,66
6250,2025-11-24,9
6250,2025-12-01,8
6250,2025-12-08,10
6250,2025-12-15,8
6250,2025-12-22,4
6250,2025-12-29,6
6250,2026-01-05,9
6250,2026-01-12,11
6251,2025-11-24,26
6251,2025-12-01,19
6251,2025-12-08,26
6251,2025-12-15,22
6251,2025-12-22,19
6251,2025-12-29,28
6251,2026-01-05,22
6251,2026-01-12,27
6252,2025-11-24,71
6252,2025-12-01,78
6252,2025-12-08,67
6252,2025-12-15,57
6252,2025-12-22,68
6252,2025-12-29,78
6252,2026-01-05,64
6252,2026-01-12,95
6253,2025-11-24,12
6253,2025-12-01,17
6253,2025-12-08,9
6253,2025-12-15,10
6253,2025-12-22,14
6253,2025-12-29,10
6253,2026-01-05,8
6253,2026-01-12,7
6254,2025-11-24,26
6254,2025-12-01,19
6254,2025-12-08,28
6254,2025-12-15,24
6254,2025-12-22,18
6254,2025-12-29,19
6254,2026-01-05,18
6254,2026-01-12,18
6255,2025-11-24,80
6255,2025-12-01,73
6255,2025-12-08,61
6255,2025-12-15,113
6255,2025-12-22,74
6255,2025-12-29,83
6255,2026-01-05,66
6255,2026-01-12,87
6256,2025-11-24,25
6256,2025-12-01,20
6256,2025-12-08,26
6256,2025-12-15,18
6256,2025-12-22,30
6256,2025-12-29,21
6256,2026-01-05,28
6256,2026-01-12,9
6257,2025-11-24,83
6257,2025-12-01,76
6257,2025-12-08,66
6257,2025-12-15,61
6257,2025-12-22,43
6257,2025-12-29,92
6257,2026-01-05,44
6257,2026-01-12,64
6258,2025-11-24,41
6258,2025-12-01,39
6258,2025-12-08,37
6258,2025-12-15,22
6258,2025-12-22,23
6258,2025-12-29,23
6258,2026-01-05,28
6258,2026-01-12,23
6259,2025-11-24,37
6259,2025-12-01,43
6259,2025-12-08,52
6259,2025-12-15,24
6259,2025-12-22,36
6259,2025-12-29,58
6259,2026-01-05,49
6259,2026-01-12,54
6260,2025-11-24,8
6260,2025-12-01,7
6260,2025-12-08,8
6260,2025-12-15,13
6260,2025-12-22,7
6260,2025-12-29,5
6260,2026-01-05,10
6260,2026-01-12,10
6261,2025-11-24,39
6261,2025-12-01,35
6261,2025-12-08,73
6261,2025-12-15,37
6261,2025-12-22,50
6261,2025-12-29,51
6261,2026-01-05,50
6261,2026-01-12,34
6262,2025-11-24,98
6262,2025-12-01,73
6262,2025-12-08,55
6262,2025-12-15,68
6262,2025-12-22,27
6262,2025-12-29,44
6262,2026-01-05,58
6262,2026-01-12,30
6263,2025-11-24,38
6263,2025-12-01,25
6263,2025-12-08,46
6263,2025-12-15,53
6263,2025-12-22,24
6263,2025-12-29,31
6263,2026-01-05,34
6263,2026-01-12,41
6264,2025-11-24,62
6264,2025-12-01,60
6264,2025-12-08,71
6264,2025-12-15,64
6264,2025-12-22,76
6264,2025-12-29,51
6264,2026-01-05,65
6264,2026-01-12,52
6265,2025-11-24,13
6265,2025-12-01,13
6265,2025-12-08,13
6265,2025-12-15,4
6265,2025-12-22,18
6265,2025-12-29,15
6265,2026-01-05,8
6265,2026-01-12,10
6266,2025-11-24,69
6266,2025-12-01,47
6266,2025-12-08,49
6266,2025-12-15,82
6266,2025-12-22,49
6266,2025-12-29,101
6266,2026-01-05,78
6266,2026-01-12,55
6267,2025-11-24,59
6267,2025-12-01,64
6267,2025-12-08,67
6267,2025-12-15,62
6267,2025-12-22,45
6267,2025-12-29,73
6267,2026-01-05,75
6267,2026-01-12,55
6268,2025-11-24,12
6268,2025-12-01,11
6268,2025-12-08,17
6268,2025-12-15,20
6268,2025-12-22,10
